"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"District of Columbia"	"Iowa"	1880	1520	483	560	366	42	13	46	183	870	360	0	7	10	4	7	4	0	20	1	2	4	1	0	3
"Kentucky"	"Kansas"	1873	1549	720	450	489	18	8	59	208	767	324	1	1	4	4	10	4	0	20	2	14	5	0	0	8
"Idaho"	"Illinois"	1872	1353	443	419	346	59	1	22	127	798	519	0	6	12	5	61	13	1	31	1	15	10	5	7	6
"Maryland"	"Hawaii"	1868	1525	473	652	224	387	1	13	168	732	343	0	5	4	1	4	25	2	17	6	2	2	2	0	3
"South Carolina"	"Montana"	1866	1655	267	928	124	76	0	2	128	1325	211	0	2	1	3	1	1	1	16	2	1	4	0	1	3
"Massachusetts"	"Montana"	1862	1597	291	439	169	74	1	14	89	1250	265	0	1	6	0	7	6	0	17	3	5	3	3	2	10
"North Carolina"	"Wyoming"	1858	1587	403	465	279	61	0	10	124	1113	271	0	0	0	1	8	2	1	12	9	2	13	0	3	5
"Wyoming"	"North Carolina"	1857	1364	304	680	136	37	0	24	128	1039	493	2	4	9	0	15	0	0	92	0	4	1	0	0	12
"Indiana"	"Montana"	1856	1532	322	510	163	114	2	17	140	1096	324	1	1	2	5	5	2	0	38	1	3	3	1	0	1
"West Virginia"	"Indiana"	1851	1464	545	569	386	22	2	8	177	869	387	0	4	17	0	27	7	1	24	2	6	3	0	0	4
"Oklahoma"	"New Jersey"	1850	1251	445	470	311	79	9	46	172	634	599	0	0	5	0	13	0	2	22	16	173	1	1	3	15
"Ohio"	"Hawaii"	1846	1508	579	681	277	534	1	7	115	574	338	3	4	2	3	14	5	5	22	2	18	0	1	3	6
"Rhode Island"	"Ohio"	1845	1485	548	459	430	92	18	4	106	835	360	0	3	9	7	29	11	3	23	9	10	5	1	3	5
"Hawaii"	"Utah"	1843	1499	460	641	272	178	8	29	97	915	344	0	1	3	8	11	7	3	12	1	1	2	0	0	12
"Vermont"	"Virginia"	1833	1579	411	595	296	122	1	12	165	983	254	2	0	8	1	14	5	0	29	0	2	4	1	1	5
"New Mexico"	"Indiana"	1832	1439	437	619	336	113	5	12	174	799	393	0	0	4	2	15	3	2	64	4	2	5	5	4	5
"Hawaii"	"Missouri"	1830	1562	819	370	701	79	4	6	134	638	268	7	0	7	3	20	1	3	7	2	3	4	1	0	3
"Alaska"	"Michigan"	1830	1368	240	437	153	29	3	2	79	1102	462	0	0	1	2	9	1	0	32	3	2	3	2	1	1
"Arkansas"	"New Mexico"	1825	1499	363	467	167	117	1	3	122	1089	326	2	4	13	1	19	2	4	22	4	4	1	0	8	2
"Vermont"	"Arizona"	1819	1566	452	464	332	99	0	4	97	1034	253	0	3	5	4	18	2	0	40	1	10	2	1	2	7
"Oklahoma"	"Alaska"	1816	1476	423	540	177	57	0	11	166	1065	340	0	2	7	2	17	2	0	38	2	4	0	1	1	2
"Mississippi"	"Oklahoma"	1808	1285	526	390	368	18	1	10	153	735	523	4	1	26	2	10	3	12	37	5	5	4	1	0	27
"Georgia"	"South Dakota"	1808	1372	393	413	281	36	7	21	86	941	436	2	0	4	3	10	2	2	28	0	13	4	0	0	6
"District of Columbia"	"New Hampshire"	1800	1623	369	601	287	141	8	9	147	1031	177	0	2	9	0	5	1	1	5	0	0	0	1	0	6
"Maine"	"Tennessee"	1799	1491	540	584	405	75	5	10	104	892	308	0	3	4	4	13	5	0	44	1	8	5	0	25	8
"Ohio"	"South Dakota"	1797	1521	383	677	260	39	0	47	373	802	276	3	6	4	3	9	2	0	27	1	12	0	1	2	7
"Alaska"	"Tennessee"	1797	1451	407	526	145	59	0	13	129	1105	346	1	10	2	7	7	2	3	52	3	2	0	1	1	2
"New Mexico"	"Massachusetts"	1788	1446	419	656	335	139	1	5	245	721	342	1	1	4	0	35	0	1	17	6	2	4	0	2	2
"Indiana"	"Nebraska"	1783	1417	551	486	369	35	5	31	200	777	366	2	10	18	2	20	9	2	28	0	7	0	0	8	3
"Virginia"	"North Dakota"	1779	1507	472	358	334	30	0	39	130	974	272	4	0	4	0	6	7	0	10	0	0	1	1	1	6
"West Virginia"	"Missouri"	1772	1544	857	324	780	109	0	5	81	569	228	3	2	3	3	4	2	0	9	2	4	1	2	2	1
"Michigan"	"Wyoming"	1765	1518	368	414	236	95	0	7	84	1096	247	0	1	1	1	1	1	0	20	14	0	0	1	0	2
"Louisiana"	"District of Columbia"	1760	1056	615	298	539	92	2	24	151	248	704	0	5	26	5	25	6	1	31	11	2	7	17	5	4
"Colorado"	"West Virginia"	1760	1538	248	852	145	20	3	44	133	1193	222	1	0	1	0	14	2	0	18	5	1	0	1	1	10
"North Dakota"	"Nebraska"	1755	1382	421	528	345	16	1	79	61	880	373	0	6	2	0	6	7	0	51	1	0	0	0	7	5
"North Dakota"	"Missouri"	1751	1310	646	397	569	40	8	7	107	579	441	0	8	1	4	12	28	0	17	3	5	0	2	1	12
"Rhode Island"	"Arizona"	1745	1507	522	613	371	153	1	28	82	872	238	1	1	2	3	23	0	7	14	3	4	6	0	4	3
"Alaska"	"New York"	1739	1159	396	435	350	42	1	12	95	659	580	4	7	8	5	68	6	4	37	11	4	6	3	0	3
"Arkansas"	"Massachusetts"	1738	1268	503	410	371	84	14	11	192	596	470	3	1	3	1	33	1	0	39	0	7	2	3	0	13
"Maine"	"New Jersey"	1736	1569	335	739	263	123	0	3	175	1005	167	0	2	0	2	7	14	3	9	2	2	3	0	0	3
"Pennsylvania"	"Hawaii"	1736	1455	575	623	302	404	0	3	152	594	281	3	0	8	5	4	2	0	30	4	9	6	2	0	15
"Missouri"	"Maine"	1734	1500	393	555	221	51	0	2	194	1032	234	2	0	4	0	2	2	0	17	0	9	0	0	0	1
"Oklahoma"	"North Dakota"	1731	1321	597	380	412	30	3	33	111	732	410	2	0	5	9	15	0	0	38	8	6	2	0	6	6
"New Mexico"	"Alabama"	1726	1387	491	475	327	116	6	23	128	787	339	4	2	4	23	12	5	0	23	1	8	4	3	2	6
"Wyoming"	"Michigan"	1714	1224	319	386	158	28	2	20	148	868	490	1	2	4	0	16	7	0	8	0	4	0	2	0	7
"Idaho"	"North Carolina"	1713	1426	400	447	195	44	0	35	149	1003	287	3	10	11	2	9	6	2	5	0	8	7	2	0	12
"Utah"	"Massachusetts"	1712	1156	412	404	357	111	0	12	63	613	556	0	3	16	1	48	11	4	31	6	12	6	5	2	8
"Ohio"	"Vermont"	1711	1512	328	704	234	105	1	16	239	917	199	1	1	0	2	3	0	0	16	7	9	1	2	0	1
"Minnesota"	"New Hampshire"	1709	1472	359	756	276	93	8	16	128	951	237	0	0	5	0	4	4	0	17	0	2	1	0	7	9
"Kansas"	"South Dakota"	1708	1428	323	546	163	38	0	15	153	1059	280	0	0	2	0	10	2	6	23	0	3	1	1	13	20
"Rhode Island"	"Michigan"	1702	1171	433	383	318	138	0	12	103	600	531	3	5	0	1	6	1	3	12	3	10	1	0	0	2
"Delaware"	"Kansas"	1702	1633	42	402	27	3	0	1	16	1586	69	0	0	2	0	3	0	0	3	1	4	2	0	0	2
"Utah"	"Wisconsin"	1696	1397	317	327	221	54	4	18	78	1022	299	5	3	7	1	9	5	0	16	0	11	8	1	6	6
"West Virginia"	"Washington"	1694	1286	485	365	374	97	2	15	108	690	408	3	7	13	2	32	10	1	20	23	6	1	2	1	14
"Michigan"	"Hawaii"	1691	1449	521	709	263	624	3	9	89	461	242	4	0	2	6	2	6	4	15	10	9	3	2	1	5
"Wisconsin"	"Maine"	1687	1494	371	437	246	103	2	2	176	965	193	0	3	6	0	3	1	1	7	0	2	0	11	0	3
"Nebraska"	"Utah"	1679	1376	500	405	316	66	3	21	87	883	303	1	3	7	6	18	3	2	16	2	6	1	1	2	3
"North Dakota"	"North Carolina"	1677	1279	482	462	290	19	10	48	105	807	398	0	5	4	11	11	11	2	31	3	6	0	0	4	2
"Nebraska"	"Louisiana"	1673	1282	481	525	331	66	4	12	241	628	391	1	20	4	5	11	14	2	27	8	4	1	1	0	5
"Michigan"	"New Hampshire"	1669	1538	388	518	311	163	5	4	91	964	131	0	0	2	0	17	1	4	11	0	5	0	2	0	1
"Connecticut"	"New Mexico"	1659	1369	452	350	351	81	0	6	87	844	290	1	0	2	4	9	1	0	9	1	6	4	23	0	12
"North Dakota"	"New York"	1655	1086	445	286	429	22	1	22	85	527	569	1	17	13	5	91	3	4	51	5	4	5	8	1	12
"Utah"	"Indiana"	1655	1309	554	469	396	90	3	43	114	663	346	5	1	8	5	29	5	0	8	3	8	5	1	0	10
"Louisiana"	"Kansas"	1653	1375	570	423	331	31	6	22	265	720	278	0	1	1	6	15	4	1	11	1	17	2	0	4	13
"Massachusetts"	"Arkansas"	1652	1279	405	401	261	88	4	17	166	743	373	0	0	8	0	11	1	0	26	3	7	1	0	2	6
"Connecticut"	"Louisiana"	1651	1150	391	480	312	122	0	15	115	586	501	1	10	18	8	18	6	14	14	5	13	9	0	1	8
"Rhode Island"	"Maryland"	1650	1309	395	395	294	162	0	33	77	743	341	5	2	3	1	7	9	4	28	4	6	2	6	0	0
"New Jersey"	"Alaska"	1648	1456	352	587	208	107	0	29	143	969	192	0	0	3	0	6	1	2	14	1	0	0	1	0	3
"Massachusetts"	"South Dakota"	1647	1223	372	404	213	55	4	47	152	752	424	0	1	3	2	8	10	0	29	0	9	2	0	1	14
"Montana"	"Wisconsin"	1643	1327	275	510	171	89	1	10	154	902	316	0	2	7	3	10	4	1	35	2	0	0	1	1	4
"Vermont"	"Georgia"	1642	1366	279	837	155	139	4	20	60	988	276	0	5	15	2	11	3	3	21	2	4	1	7	0	6
"New Mexico"	"Nebraska"	1637	1259	416	399	260	23	3	3	135	835	378	1	0	2	1	14	1	0	25	0	9	1	0	40	7
"Montana"	"Tennessee"	1631	1344	362	328	231	20	2	4	80	1007	287	0	4	6	3	8	5	2	21	14	11	1	0	1	1
"Minnesota"	"Hawaii"	1628	1385	452	638	182	516	1	8	114	564	243	0	7	1	3	6	3	0	20	4	4	1	1	3	3
"Connecticut"	"Utah"	1627	1268	366	492	260	189	7	26	108	678	359	3	11	20	7	8	3	0	26	6	14	2	1	3	4
"South Carolina"	"New Mexico"	1627	1315	479	269	348	45	0	1	105	816	312	0	4	4	2	7	1	0	9	6	4	3	12	0	5
"Tennessee"	"New Hampshire"	1623	1470	367	749	235	372	14	18	114	717	153	2	1	1	1	7	0	0	19	2	3	0	0	0	2
"Mississippi"	"Maryland"	1622	1239	524	564	379	80	0	83	187	510	383	2	3	18	9	26	0	0	25	4	4	5	3	0	2
"Louisiana"	"New Jersey"	1620	1320	467	405	299	93	11	11	140	766	300	0	3	3	2	7	2	0	12	3	9	2	0	0	8
"North Carolina"	"South Dakota"	1612	1285	322	452	160	33	0	22	119	951	327	0	1	4	4	25	6	0	40	0	5	3	0	2	7
"Louisiana"	"Montana"	1606	1419	353	402	164	99	3	10	147	996	187	2	0	0	2	3	0	0	11	2	2	0	5	0	1
"Hawaii"	"Alaska"	1605	1165	335	405	199	50	3	2	108	803	440	0	3	3	5	5	0	0	52	10	1	28	0	0	3
"Michigan"	"North Dakota"	1602	1227	486	382	390	24	4	28	196	585	375	0	0	5	2	5	3	0	9	6	1	0	2	0	14
"Idaho"	"Wisconsin"	1602	1313	412	556	197	46	37	115	338	580	289	5	1	4	1	14	0	0	21	0	5	1	3	0	2
"North Dakota"	"Georgia"	1598	1176	468	430	297	43	0	12	144	680	422	2	4	7	3	13	3	0	36	9	5	1	0	5	19
"Hawaii"	"Pennsylvania"	1597	1068	226	520	132	41	7	6	195	687	529	25	1	0	0	35	3	2	42	2	3	4	1	0	6
"New York"	"South Dakota"	1595	1232	302	426	233	27	1	34	79	858	363	0	4	7	0	20	15	1	15	1	18	8	1	4	3
"South Carolina"	"Delaware"	1588	1469	537	592	167	184	2	32	152	932	119	0	0	7	0	0	0	0	8	2	0	1	1	0	0
"South Dakota"	"North Carolina"	1584	1090	382	347	202	35	2	21	105	725	494	0	2	2	1	17	13	0	63	7	5	0	3	0	8
"West Virginia"	"Mississippi"	1584	1500	267	874	202	35	0	4	66	1193	84	2	1	1	0	9	1	0	3	1	0	0	0	0	5
"Montana"	"South Carolina"	1577	1221	168	615	70	192	0	3	70	886	356	0	1	3	0	11	1	3	83	0	1	0	0	1	4
"Idaho"	"Tennessee"	1577	1247	363	451	219	68	20	7	83	850	330	0	6	8	2	8	6	2	6	1	9	2	2	3	9
"Hawaii"	"Illinois"	1575	1135	358	455	227	119	1	9	142	637	440	2	14	10	4	33	5	1	43	2	4	4	5	10	24
"Rhode Island"	"Washington"	1574	1313	497	357	391	106	1	24	108	683	261	6	1	3	3	9	3	9	25	0	9	5	1	2	6
"Nebraska"	"Kentucky"	1572	1190	427	317	269	25	3	10	144	739	382	4	0	12	2	3	10	0	23	0	7	2	4	1	6
"South Dakota"	"New York"	1568	1145	437	402	374	29	0	20	156	566	423	0	25	2	4	81	13	1	22	7	2	1	7	1	13
"Idaho"	"Pennsylvania"	1560	1206	287	339	221	22	4	21	118	820	354	4	3	6	22	12	4	2	17	1	9	3	0	3	9
"Ohio"	"Rhode Island"	1559	1250	398	465	290	106	0	9	158	687	309	0	2	5	1	16	1	0	13	0	9	0	1	1	5
"Utah"	"Alabama"	1554	1237	293	600	149	133	2	22	225	706	317	0	1	6	2	9	17	0	18	2	13	3	0	2	9
"New Hampshire"	"Oregon"	1554	1247	450	436	331	97	4	14	103	698	307	0	1	0	0	15	9	2	15	0	2	1	0	1	2
"Alaska"	"Hawaii"	1551	1324	378	719	135	618	0	7	110	454	227	0	4	4	4	2	1	1	22	43	2	1	0	0	2
"District of Columbia"	"Montana"	1551	1285	200	393	111	40	2	3	109	1020	266	0	0	13	0	5	2	5	7	9	1	0	0	2	0
"Delaware"	"Indiana"	1550	881	391	297	326	32	7	6	75	435	669	0	2	0	0	6	4	2	504	7	2	0	0	0	5
"Wyoming"	"Ohio"	1548	1052	282	271	116	18	0	13	138	767	496	0	1	3	1	4	7	0	83	4	6	3	4	3	2
"North Dakota"	"Iowa"	1542	1120	356	428	229	28	2	12	152	697	422	4	3	12	4	7	8	1	20	27	7	2	3	4	6
"New Mexico"	"Wisconsin"	1542	1334	398	512	258	77	14	11	153	821	208	3	0	4	0	7	3	0	14	0	9	1	0	2	1
"North Dakota"	"Tennessee"	1541	1266	499	573	229	49	0	15	124	849	275	0	3	4	3	5	2	0	9	0	6	1	0	1	8
"Oklahoma"	"District of Columbia"	1532	741	425	224	367	46	3	10	145	170	791	5	10	8	1	24	4	0	9	3	1	3	3	1	4
"South Carolina"	"Iowa"	1531	1294	363	371	257	40	4	13	109	871	237	4	3	7	1	11	2	0	27	1	6	0	0	0	5
"New York"	"North Dakota"	1529	1096	394	358	347	16	7	97	85	544	433	3	0	2	2	18	1	0	20	0	0	0	0	4	14
"New Mexico"	"Maryland"	1528	1192	580	388	452	83	5	33	88	531	336	5	17	4	4	4	1	2	35	5	1	0	1	0	4
"District of Columbia"	"Nebraska"	1523	1113	483	353	379	54	3	22	148	507	410	5	1	30	0	8	8	0	24	3	4	2	101	2	1
"Maine"	"Michigan"	1523	850	308	286	161	69	2	2	118	498	673	1	1	3	0	5	1	0	14	3	8	4	0	2	0
"Alabama"	"Alaska"	1521	1248	423	530	228	42	5	12	158	803	273	0	0	0	9	5	3	0	24	1	3	0	0	0	6
"District of Columbia"	"Idaho"	1508	1170	277	370	162	31	2	17	64	894	338	2	2	9	3	5	5	1	16	0	5	0	3	0	2
"Alaska"	"Minnesota"	1507	1165	209	335	154	35	2	14	98	862	342	4	2	0	0	7	5	1	21	0	0	1	5	1	5
"New Hampshire"	"Nevada"	1506	1220	370	433	244	201	0	20	63	692	286	0	5	4	4	7	3	2	18	8	5	2	0	2	12
"New Mexico"	"Iowa"	1502	1302	331	556	190	54	4	23	153	878	200	2	2	2	6	7	2	0	27	3	5	4	2	0	4
"North Dakota"	"Oklahoma"	1501	1311	143	414	84	85	0	18	63	1061	190	0	0	3	1	5	2	1	8	0	2	2	0	0	6
"Kentucky"	"Connecticut"	1497	1147	412	516	289	74	1	183	170	430	350	0	4	6	0	29	4	3	19	1	19	8	1	0	5
"Kansas"	"New Jersey"	1493	1313	443	535	281	87	5	70	102	768	180	0	4	4	1	8	1	1	17	1	8	2	0	3	3
"South Carolina"	"Utah"	1493	1071	430	385	209	124	10	30	102	596	422	2	4	7	5	10	7	0	54	2	20	3	2	0	6
"Louisiana"	"Utah"	1492	1139	329	467	191	183	0	11	75	679	353	5	30	3	2	17	4	7	18	3	7	5	0	2	5
"Oklahoma"	"South Dakota"	1489	1234	382	440	198	19	4	13	154	846	255	3	0	3	3	4	1	0	14	2	4	3	0	1	10
"New Jersey"	"Hawaii"	1484	1218	415	490	204	349	2	4	104	555	266	0	2	6	8	3	7	0	8	2	13	2	0	3	9
"Massachusetts"	"Mississippi"	1481	1279	395	512	251	69	9	14	236	700	202	0	0	0	2	13	1	0	17	6	3	1	3	0	2
"Utah"	"Minnesota"	1480	1217	481	413	323	43	22	36	114	679	263	0	2	3	2	22	2	0	8	3	12	1	0	3	3
"Oregon"	"Rhode Island"	1477	601	177	195	103	47	1	3	84	363	876	0	1	9	0	3	2	2	217	3	3	2	2	2	8
"Kentucky"	"Utah"	1474	1233	431	465	301	102	0	28	83	719	241	4	0	3	3	8	2	2	12	1	12	2	1	2	10
"Vermont"	"Colorado"	1470	1196	395	391	279	121	3	10	95	688	274	1	5	15	0	8	6	1	26	3	8	3	2	0	5
"Missouri"	"Hawaii"	1467	1233	414	610	162	433	2	9	171	456	234	3	2	2	16	5	6	2	19	0	4	1	0	2	11
"South Carolina"	"Kansas"	1467	1116	528	328	331	10	13	32	144	586	351	1	12	7	2	20	2	0	14	2	18	6	0	2	5
"West Virginia"	"New Jersey"	1465	1235	420	513	245	120	3	27	149	691	230	0	2	3	4	11	0	2	15	2	2	3	0	3	2
"Hawaii"	"South Carolina"	1458	1222	304	538	160	113	2	8	137	802	236	0	1	3	3	10	4	0	7	8	4	0	0	2	3
"Massachusetts"	"Iowa"	1446	1054	288	362	235	44	1	15	154	605	392	0	5	14	5	16	3	1	25	6	15	3	3	1	5
"Michigan"	"South Dakota"	1445	1131	338	387	221	28	2	29	125	726	314	1	3	6	2	18	4	2	36	3	15	0	0	1	12
"North Dakota"	"Illinois"	1443	1001	364	372	317	41	1	24	76	542	442	0	6	15	3	26	9	2	18	0	12	2	0	4	11
"Missouri"	"West Virginia"	1432	1207	336	360	211	46	4	6	103	837	225	0	3	4	3	20	2	0	9	7	7	0	0	1	15
"Pennsylvania"	"South Dakota"	1431	1201	297	280	158	32	1	15	119	876	230	2	3	5	2	5	1	1	16	2	16	2	2	3	3
"Oregon"	"Mississippi"	1431	1140	262	505	150	55	7	0	119	809	291	3	0	5	22	20	0	0	23	4	0	2	0	2	3
"West Virginia"	"Massachusetts"	1429	1032	366	405	256	81	2	3	161	529	397	0	2	14	9	47	12	0	24	3	4	4	2	7	6
"Alaska"	"Wyoming"	1428	1245	141	218	43	11	1	0	44	1146	183	11	0	2	0	2	2	0	9	0	0	0	1	0	0
"Colorado"	"Delaware"	1425	1330	247	718	128	240	0	172	111	679	95	0	0	0	1	8	0	0	3	1	1	0	0	0	1
"Utah"	"Hawaii"	1424	1257	430	682	164	551	2	8	127	405	167	1	0	3	4	12	2	0	18	9	5	0	0	0	2
"Oregon"	"Maine"	1424	1217	215	295	131	70	1	3	34	978	207	2	1	1	2	4	3	0	12	0	1	3	4	0	4
"Missouri"	"North Dakota"	1419	1057	411	231	306	19	0	34	69	629	362	1	1	5	3	8	9	0	49	0	1	0	0	0	9
"Hawaii"	"Tennessee"	1419	1095	351	378	183	56	10	19	95	732	324	0	6	5	5	24	1	3	19	1	3	6	0	1	6
"Kentucky"	"New Mexico"	1418	1025	372	370	277	46	3	27	85	587	393	4	2	5	3	9	9	2	112	4	5	3	0	2	5
"Mississippi"	"Nebraska"	1417	1099	360	446	292	25	0	14	163	605	318	0	0	4	0	7	10	0	14	3	1	0	0	2	2
"Iowa"	"Mississippi"	1414	1227	366	477	154	103	2	13	165	790	187	0	0	2	3	5	3	8	15	6	0	0	2	0	2
"New Jersey"	"Wyoming"	1405	1191	162	359	99	29	0	6	81	976	214	0	0	0	10	6	2	0	6	28	0	0	0	0	2
"Utah"	"Alaska"	1404	985	212	376	124	27	5	2	78	749	419	1	0	2	4	8	1	0	25	1	2	3	3	0	10
"Alabama"	"Connecticut"	1397	1105	435	363	295	74	0	25	136	575	292	0	3	12	6	22	5	2	13	2	12	5	5	1	7
"Arizona"	"Delaware"	1397	1331	331	377	203	59	0	22	103	944	66	0	0	0	1	0	0	0	2	1	0	0	0	0	3
"Wyoming"	"Illinois"	1396	831	237	364	152	25	0	11	194	449	565	0	1	4	3	14	6	9	26	2	16	1	0	0	13
"Nebraska"	"North Dakota"	1387	1043	444	274	319	15	1	14	133	561	344	3	0	20	3	12	2	0	18	2	1	3	0	0	11
"South Dakota"	"Illinois"	1384	1013	401	321	306	43	0	20	123	521	371	0	5	11	4	27	4	8	37	0	4	3	0	6	2
"Alaska"	"Utah"	1383	1101	282	321	177	77	6	12	71	758	282	5	3	12	1	5	2	7	20	7	1	1	4	0	13
"Indiana"	"Maine"	1381	1244	348	460	183	96	0	2	134	829	137	0	1	3	1	1	2	0	14	2	1	3	0	0	3
"Georgia"	"Vermont"	1379	1205	300	516	192	75	0	3	143	792	174	1	0	0	1	8	0	0	12	1	0	0	0	1	4
"Hawaii"	"Idaho"	1377	1204	173	378	115	56	6	7	120	900	173	2	0	6	0	3	2	1	26	1	0	0	0	0	3
"New Hampshire"	"Wisconsin"	1376	976	278	399	218	68	19	15	150	506	400	0	7	3	7	7	7	2	22	0	8	1	1	1	1
"Tennessee"	"Delaware"	1374	1091	404	501	228	59	0	24	158	622	283	0	3	2	0	8	3	2	29	0	1	2	0	5	1
"Connecticut"	"Montana"	1373	1236	174	384	122	91	0	29	43	951	137	1	0	3	0	2	0	0	8	0	6	2	0	1	6
"Rhode Island"	"Vermont"	1364	1250	226	426	144	143	1	2	139	821	114	0	4	0	0	4	3	0	1	2	0	0	4	5	0
"Massachusetts"	"West Virginia"	1359	1205	526	362	239	57	0	4	81	824	154	0	0	0	0	14	1	0	9	0	2	0	0	2	2
"Mississippi"	"Massachusetts"	1353	1054	433	456	365	99	1	5	62	522	299	0	7	3	0	33	5	1	16	2	3	0	0	0	5
"Delaware"	"Alabama"	1353	1074	260	396	116	62	0	11	54	831	279	6	0	8	2	6	5	0	40	3	3	2	2	3	0
"New Mexico"	"North Dakota"	1346	1068	401	428	280	8	0	139	123	518	278	0	0	2	0	3	1	0	18	0	0	1	0	0	1
"Rhode Island"	"Illinois"	1344	952	342	306	272	148	1	15	77	439	392	0	5	19	0	24	10	5	96	8	6	2	2	9	8
"South Dakota"	"Kansas"	1343	1076	386	406	252	9	6	38	114	657	267	0	0	5	0	7	3	0	17	0	4	0	0	0	2
"Indiana"	"Delaware"	1339	1225	449	656	317	387	2	22	111	386	114	1	0	0	0	8	2	0	10	1	1	0	3	0	0
"Rhode Island"	"Tennessee"	1337	1132	246	439	170	48	0	9	91	814	205	1	1	5	2	6	10	5	23	1	4	2	2	0	8
"Rhode Island"	"Colorado"	1336	1107	356	455	252	197	1	31	61	565	229	4	5	5	1	7	15	0	17	1	7	5	2	0	5
"District of Columbia"	"Alaska"	1333	1128	438	330	252	59	7	6	124	680	205	1	1	0	4	7	17	0	13	2	4	0	1	0	3
"Nebraska"	"Massachusetts"	1333	984	349	316	273	140	0	19	86	466	349	2	4	3	1	42	7	2	19	1	3	3	2	5	4
"Maryland"	"North Dakota"	1331	951	340	388	242	29	1	80	119	480	380	18	1	25	1	9	9	0	21	1	1	4	0	0	7
"New Mexico"	"New Jersey"	1330	889	229	486	179	122	1	4	70	513	441	1	3	2	0	5	1	1	77	21	77	0	1	3	3
"Wisconsin"	"Hawaii"	1328	1158	387	578	190	434	0	3	83	448	170	0	1	5	3	4	2	3	11	6	5	0	1	0	0
"Nevada"	"Maine"	1325	1131	229	260	136	28	0	2	79	886	194	1	0	0	1	2	2	0	3	0	2	2	0	0	0
"Delaware"	"Nebraska"	1321	149	84	31	53	5	0	0	16	75	1172	0	0	4	8	3	1	0	0	0	4	0	0	118	19
"Iowa"	"Alaska"	1318	1030	159	485	79	32	0	0	98	821	288	0	0	2	2	5	3	0	23	0	0	2	1	0	14
"Connecticut"	"Arkansas"	1316	1156	264	480	189	39	0	8	126	794	160	0	0	2	0	9	4	0	19	2	5	6	0	0	2
"New Hampshire"	"Minnesota"	1315	1117	597	257	482	33	10	50	88	454	198	1	0	3	1	10	5	0	40	8	1	0	1	0	3
"Minnesota"	"Maine"	1313	1201	270	446	157	100	0	11	141	792	112	1	0	4	0	4	3	0	11	0	1	0	0	0	2
"New Mexico"	"Mississippi"	1310	972	313	316	178	16	1	8	137	632	338	0	0	1	8	20	0	0	76	41	9	3	0	0	3
"Idaho"	"New Mexico"	1309	1092	306	263	214	29	0	3	65	781	217	0	1	1	3	9	5	1	6	2	4	1	11	0	3
"Louisiana"	"Iowa"	1309	1075	471	316	283	51	0	19	163	559	234	0	0	3	3	13	2	1	12	3	13	3	0	1	3
"Montana"	"Georgia"	1307	1004	321	327	227	50	1	8	77	641	303	1	6	4	2	10	11	3	24	4	8	3	1	1	6
"Alaska"	"Wisconsin"	1306	999	202	383	126	33	2	32	109	697	307	0	3	7	0	8	5	0	23	1	5	1	2	2	6
"Tennessee"	"Hawaii"	1306	1109	454	464	227	320	0	4	107	451	197	0	0	3	1	8	1	0	18	9	3	2	0	0	0
"New Mexico"	"Louisiana"	1301	912	291	369	191	28	4	4	132	553	389	1	40	1	3	5	3	3	23	5	10	3	1	2	7
"Kentucky"	"Montana"	1298	1061	318	345	219	52	1	5	111	673	237	0	1	1	0	10	8	1	19	1	1	2	0	1	2
"Indiana"	"Alaska"	1296	982	187	427	105	72	7	0	48	750	314	2	0	4	3	12	1	1	38	2	5	2	2	0	7
"Wyoming"	"Iowa"	1296	1138	137	553	84	7	0	11	126	910	158	5	2	1	0	4	0	2	23	0	3	0	0	0	0
"Mississippi"	"Kansas"	1291	1051	301	510	145	9	7	23	257	610	240	0	0	0	1	6	2	1	6	1	4	7	1	2	0
"Hawaii"	"Ohio"	1289	943	267	403	187	65	5	8	89	589	346	2	2	11	0	25	4	0	41	1	10	3	1	0	9
"Maine"	"Maryland"	1288	1065	380	296	259	122	0	16	121	547	223	0	2	2	0	7	0	0	8	2	1	0	0	4	8
"Massachusetts"	"Nebraska"	1288	939	254	395	201	76	3	11	55	593	349	0	0	7	0	14	6	1	21	0	7	1	3	16	5
"Alabama"	"Wyoming"	1286	1066	170	392	90	137	3	3	82	751	220	5	0	0	4	4	0	0	9	3	0	4	0	0	5
"Montana"	"Pennsylvania"	1286	940	347	238	150	15	0	6	210	559	346	0	0	4	6	40	3	1	68	1	6	2	4	0	0
"Iowa"	"District of Columbia"	1285	783	372	170	326	41	1	15	112	288	502	0	18	16	0	29	9	1	14	27	4	4	2	4	6
"Arkansas"	"Idaho"	1285	1175	243	404	122	31	10	11	94	907	110	0	0	1	0	13	1	0	6	1	2	3	0	0	0
"New Mexico"	"Alaska"	1279	960	263	324	138	66	2	5	54	695	319	4	0	0	0	16	5	0	46	0	2	2	0	0	7
