"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"Connecticut"	"Washington"	4696	3805	1501	1037	1164	305	18	72	333	1913	891	3	15	19	5	22	21	1	89	6	2	3	15	3	15
"Washington"	"Kentucky"	4689	3490	1092	1328	606	84	23	26	431	2320	1199	2	0	29	3	22	2	2	63	1	15	2	2	6	71
"Nevada"	"New Mexico"	4689	3957	1245	1302	680	91	14	38	335	2799	732	1	5	11	8	26	1	7	44	66	6	2	2	3	20
"Michigan"	"New Mexico"	4686	3862	1209	908	824	190	1	29	250	2568	824	9	10	64	12	47	2	0	59	10	3	0	4	0	13
"Iowa"	"Oklahoma"	4676	3632	1173	1388	724	103	6	16	490	2293	1044	2	2	3	39	23	14	0	205	8	9	2	1	0	35
"Indiana"	"Massachusetts"	4649	3694	1388	1230	1051	449	1	40	428	1725	955	6	9	23	6	41	21	7	57	6	3	1	15	5	12
"New Mexico"	"North Carolina"	4646	3765	1048	1031	436	171	12	48	453	2645	881	2	10	8	7	27	2	13	158	9	2	0	3	0	16
"Pennsylvania"	"Utah"	4642	3572	1248	1197	901	483	3	57	296	1832	1070	8	10	7	4	18	14	0	86	6	6	1	6	4	19
"Kentucky"	"Nevada"	4635	3551	1295	1394	775	387	6	88	348	1947	1084	8	3	21	15	12	7	20	161	67	5	4	0	1	51
"North Carolina"	"Kansas"	4635	3790	1467	986	829	66	30	109	494	2262	845	0	8	13	4	20	4	5	37	14	1	5	3	5	29
"Wisconsin"	"New Mexico"	4631	3996	887	1098	635	211	4	12	244	2890	635	1	3	10	3	22	4	0	49	15	3	3	3	2	6
"Tennessee"	"Minnesota"	4628	3896	1556	1430	1090	178	27	213	482	1906	732	3	1	13	5	42	10	8	79	3	3	2	2	6	11
"Massachusetts"	"District of Columbia"	4628	3359	1751	971	1622	496	6	47	370	818	1269	8	31	44	5	66	38	5	94	17	5	2	31	16	6
"Alabama"	"Nevada"	4606	3364	1538	969	939	360	3	43	350	1669	1242	4	18	36	15	25	9	7	114	38	4	3	5	13	30
"New York"	"Mississippi"	4595	3688	1389	1322	856	162	3	50	790	1827	907	0	0	11	9	20	4	1	90	25	6	2	2	0	98
"Michigan"	"Arkansas"	4569	3819	1015	1435	518	221	10	14	330	2726	750	0	3	10	8	26	9	4	69	0	9	1	1	2	17
"Florida"	"Hawaii"	4559	4115	1581	1747	842	1227	4	23	406	1613	444	0	1	8	5	16	3	1	47	21	2	1	1	1	9
"Oregon"	"Oklahoma"	4555	4165	648	1920	421	58	13	16	676	2981	390	2	0	1	11	10	0	1	45	6	5	0	1	2	12
"Oklahoma"	"Pennsylvania"	4541	3164	1174	1239	848	97	4	66	327	1822	1377	4	0	12	2	62	10	98	71	16	8	2	3	1	9
"Georgia"	"Iowa"	4532	3566	1134	1489	739	134	18	50	893	1732	966	0	2	17	8	34	4	22	63	9	7	2	2	11	13
"Indiana"	"Mississippi"	4529	3810	1330	1563	858	373	4	21	608	1946	719	0	1	3	4	7	1	1	81	33	5	8	0	0	38
"Illinois"	"North Dakota"	4516	2958	1298	808	839	73	11	59	364	1612	1558	5	2	15	40	35	5	4	73	3	21	2	5	5	37
"Iowa"	"Montana"	4514	4006	498	1120	292	101	1	55	205	3352	508	2	1	9	7	3	6	1	18	3	7	5	0	0	11
"Nevada"	"New Jersey"	4513	3921	1106	1340	789	339	5	43	236	2509	592	0	0	20	0	16	2	9	24	30	2	4	0	0	8
"Indiana"	"Maryland"	4500	3687	1783	1228	1317	395	4	164	330	1477	813	7	5	16	1	48	7	0	76	12	11	8	1	5	23
"Texas"	"South Dakota"	4487	3849	906	1362	517	50	7	48	327	2900	638	2	3	3	7	18	5	0	41	3	1	1	0	1	15
"Virginia"	"Iowa"	4480	3513	1115	1146	793	121	20	56	472	2051	967	0	54	21	4	28	14	4	52	6	10	1	2	5	14
"Pennsylvania"	"Arkansas"	4479	3704	1179	1278	723	113	16	110	452	2290	775	2	0	5	4	25	11	0	61	4	16	2	0	2	25
"Minnesota"	"Utah"	4478	3535	1317	1102	834	413	6	83	279	1920	943	6	7	19	3	24	16	8	297	6	9	0	1	0	13
"Wisconsin"	"North Dakota"	4476	3063	1290	829	833	82	25	60	413	1650	1413	3	2	5	19	26	6	10	57	5	23	4	2	1	44
"North Carolina"	"Utah"	4469	3838	1503	1377	897	467	28	130	329	1987	631	3	3	15	4	11	4	2	70	8	4	1	0	5	10
"Pennsylvania"	"Montana"	4468	3813	573	1092	304	145	8	46	241	3069	655	1	2	9	22	29	10	1	61	4	11	0	3	5	5
"North Carolina"	"Maine"	4464	3793	807	1304	453	202	7	17	542	2572	671	0	2	6	6	19	17	0	38	4	3	3	6	0	4
"Pennsylvania"	"Vermont"	4449	4011	748	1257	406	504	1	49	323	2728	438	0	2	4	2	7	6	2	76	4	4	0	3	1	3
"Vermont"	"Maine"	4431	4029	923	1293	457	432	2	18	567	2553	402	2	1	5	1	22	2	2	50	7	3	0	1	1	4
"South Carolina"	"Missouri"	4430	3514	1292	1329	778	152	36	77	435	2036	916	15	6	10	6	45	8	8	77	1	4	8	1	4	22
"Minnesota"	"Maryland"	4425	3571	1743	1139	1238	430	7	205	422	1269	854	5	1	20	5	31	2	7	82	11	3	8	4	5	10
"Nebraska"	"New York"	4421	3283	1332	1028	1193	177	29	59	340	1485	1138	22	16	29	4	151	23	4	73	6	25	5	10	16	21
"Washington"	"District of Columbia"	4414	2989	1183	1051	950	248	3	58	597	1133	1425	11	16	64	13	60	11	17	69	9	5	6	8	12	14
"Louisiana"	"Washington"	4381	3544	1492	1146	987	195	11	148	379	1824	837	7	3	7	8	10	14	2	58	14	4	4	2	9	26
"Arizona"	"District of Columbia"	4368	3260	1186	1588	920	415	1	73	493	1358	1108	10	24	30	7	50	16	5	67	13	15	5	2	7	10
"New Jersey"	"West Virginia"	4356	3827	900	1282	585	74	3	48	542	2575	529	6	0	14	3	30	5	3	33	4	1	0	2	1	4
"Texas"	"New Hampshire"	4354	3698	989	1087	649	252	8	34	326	2429	656	8	0	10	4	21	140	2	46	17	3	0	0	3	12
"Minnesota"	"New Jersey"	4353	3797	1146	1458	815	348	2	230	338	2064	556	3	1	19	1	25	4	15	26	28	3	2	0	1	17
"Missouri"	"New Jersey"	4351	3764	1119	1390	881	468	0	100	343	1972	587	0	4	24	0	38	2	3	29	12	2	3	2	1	25
"Arizona"	"Mississippi"	4350	3444	1256	1401	783	107	7	16	527	2004	906	1	0	17	5	20	3	9	47	16	11	4	2	0	53
"New Jersey"	"Iowa"	4350	2048	725	652	559	66	17	20	303	1083	2302	3	2	9	4	153	5	2	470	23	3	2	11	0	14
"Indiana"	"Iowa"	4350	3460	1265	1188	736	161	11	99	487	1966	890	1	6	6	4	28	10	0	117	6	6	2	0	3	13
"Maine"	"Virginia"	4344	3864	1220	1556	820	360	2	48	472	2162	480	0	1	1	1	19	6	1	29	2	2	1	3	0	7
"Georgia"	"Kansas"	4341	3626	1671	913	1037	85	11	186	425	1882	715	1	3	16	0	33	1	1	49	4	6	4	0	3	5
"Wisconsin"	"South Dakota"	4332	3750	873	1376	544	96	5	45	446	2614	582	4	1	2	7	19	0	1	33	4	1	0	2	3	12
"Pennsylvania"	"Alaska"	4318	3308	583	1000	302	164	0	26	235	2581	1010	2	4	8	47	41	9	3	104	8	7	3	0	2	28
"Rhode Island"	"Texas"	4306	3423	1511	1106	1114	183	12	40	342	1732	883	2	1	31	8	31	4	5	106	4	8	5	1	2	38
"Wisconsin"	"Oklahoma"	4303	3228	1217	1182	734	103	37	14	577	1763	1075	0	4	15	9	12	65	0	159	10	13	2	1	4	16
"Oregon"	"Wisconsin"	4295	3653	950	1295	643	143	25	49	490	2303	642	4	3	7	6	16	4	3	43	1	3	1	1	2	9
"North Dakota"	"Washington"	4278	3278	1285	745	835	128	11	30	384	1890	1000	18	23	8	45	26	5	12	77	6	8	6	1	10	27
"Tennessee"	"West Virginia"	4277	3477	1264	1108	684	87	3	31	563	2109	800	3	7	11	22	25	45	1	111	5	5	2	0	1	15
"Kentucky"	"Massachusetts"	4276	2954	1034	1321	778	227	9	21	665	1254	1322	7	13	40	3	49	20	6	244	5	1	5	0	1	12
"New Hampshire"	"Georgia"	4274	3646	1240	1362	664	223	4	89	503	2163	628	0	8	25	5	12	16	6	76	7	8	2	2	1	16
"North Dakota"	"Nevada"	4244	3481	872	1434	524	480	0	21	208	2248	763	0	7	4	4	7	3	10	44	25	1	3	0	1	18
"Kansas"	"Oregon"	4240	3302	1029	787	554	108	7	28	414	2191	938	4	6	5	4	30	2	6	144	8	2	14	5	7	4
"Nebraska"	"Kentucky"	4239	3534	673	1932	446	35	5	5	1516	1527	705	2	1	17	3	13	13	1	155	10	15	5	0	14	31
"Massachusetts"	"Missouri"	4210	3154	1179	1094	846	189	31	64	371	1653	1056	9	7	25	3	55	47	2	66	2	9	4	4	4	7
"Pennsylvania"	"Iowa"	4207	3094	1082	997	777	95	9	110	401	1702	1113	1	0	18	5	36	6	3	112	21	2	1	20	6	36
"Iowa"	"Ohio"	4200	3231	1218	1010	820	149	14	57	462	1729	969	10	4	26	5	53	12	3	69	6	8	5	3	7	11
"Maine"	"Arizona"	4199	3654	1105	1325	732	330	5	13	318	2256	545	2	5	5	0	51	3	1	64	0	0	9	0	0	10
"Rhode Island"	"Virginia"	4195	3557	1186	893	723	199	8	185	313	2129	638	0	0	9	2	17	36	3	59	4	3	3	2	8	14
"Wyoming"	"Washington"	4192	3393	812	833	463	150	12	15	261	2492	799	12	12	6	13	18	2	5	67	2	2	4	2	1	9
"Oklahoma"	"Nebraska"	4185	3385	1579	663	1201	77	27	52	344	1684	800	1	4	18	11	20	12	0	62	1	3	3	4	16	32
"Indiana"	"West Virginia"	4184	3617	934	1402	672	55	1	44	719	2126	567	4	12	4	7	20	8	0	57	3	0	3	0	2	14
"Utah"	"Georgia"	4177	2991	1326	858	893	79	7	112	238	1662	1186	2	10	19	9	18	174	2	60	6	10	7	5	1	45
"Maryland"	"Maine"	4176	3813	723	1097	418	228	1	21	539	2606	363	2	0	2	0	11	6	0	34	3	3	0	4	0	2
"Wisconsin"	"Massachusetts"	4165	3243	1153	1147	976	397	16	24	336	1494	922	2	11	33	2	44	8	1	61	10	2	19	7	3	3
"Connecticut"	"Michigan"	4140	3641	1027	1221	739	360	2	98	384	2058	499	1	4	13	4	15	4	2	35	10	6	1	1	1	9
"Michigan"	"District of Columbia"	4126	2571	1427	857	1223	282	0	101	427	538	1555	4	30	53	6	63	17	5	127	11	0	4	37	29	11
"Alaska"	"Colorado"	4114	3262	1061	1044	710	205	15	55	270	2007	852	9	14	13	7	25	3	7	71	5	2	4	7	5	9
"Nevada"	"Maryland"	4084	3507	953	1639	710	378	1	73	566	1779	577	0	4	12	1	6	2	2	21	44	0	1	0	0	2
"Georgia"	"Montana"	4084	3515	678	1001	302	214	2	22	260	2715	569	1	0	2	6	16	3	5	38	30	0	0	0	4	9
"Oklahoma"	"South Carolina"	4073	3449	1059	1347	432	657	1	24	423	1912	624	2	7	4	5	34	5	0	37	2	7	4	0	2	12
"Vermont"	"South Carolina"	4066	3637	568	1799	265	618	2	45	342	2365	429	2	0	7	4	27	4	0	40	7	1	2	0	2	10
"Oklahoma"	"Mississippi"	4052	3146	1143	1154	526	246	1	30	487	1856	906	2	1	6	2	26	247	5	48	21	3	0	0	2	28
"Arkansas"	"Virginia"	4046	3315	1366	772	892	207	3	77	370	1766	731	3	2	10	0	20	7	1	48	2	1	6	9	10	30
"North Carolina"	"New Hampshire"	4038	3503	854	1400	491	352	0	27	393	2240	535	3	4	2	1	22	5	1	27	2	7	2	2	7	18
"Michigan"	"Montana"	4037	3568	641	824	317	145	2	19	232	2853	469	6	1	1	1	26	1	0	33	19	1	1	2	3	5
"Georgia"	"New Mexico"	4020	3317	1151	960	732	165	7	52	259	2102	703	0	2	8	9	45	4	0	35	6	6	0	1	0	30
"Massachusetts"	"Alabama"	4017	3125	971	1190	469	475	7	22	319	1833	892	14	2	4	25	24	14	0	93	2	6	4	1	4	14
"Arkansas"	"Pennsylvania"	4005	2850	1063	1193	591	37	9	37	535	1641	1155	2	6	5	7	50	8	14	111	5	81	4	8	14	23
"Tennessee"	"Iowa"	4003	3020	1153	973	753	99	9	64	412	1683	983	1	0	115	7	23	2	12	53	4	10	1	0	8	15
"Kansas"	"Virginia"	4002	3201	1354	1000	885	117	7	90	425	1677	801	5	2	19	10	23	7	2	31	4	0	0	7	4	13
"Nebraska"	"Virginia"	3999	3401	1005	1305	650	637	4	123	338	1649	598	1	3	2	5	50	10	0	28	2	8	4	0	3	6
"Kansas"	"Pennsylvania"	3968	2690	1044	841	703	59	26	62	356	1484	1278	2	2	8	5	86	11	28	115	8	7	6	25	3	13
"Washington"	"Arkansas"	3967	3185	752	1182	443	102	4	178	341	2117	782	0	0	4	1	34	7	0	60	2	6	4	7	4	18
"Ohio"	"Delaware"	3965	3478	1169	1349	710	426	1	57	304	1980	487	2	2	6	3	50	1	0	19	3	6	0	0	0	2
"Washington"	"Nebraska"	3959	3192	1078	967	754	67	12	37	327	1995	767	5	0	6	0	27	23	12	42	0	2	2	0	11	8
"Nebraska"	"Ohio"	3954	2928	815	1146	562	98	2	36	516	1714	1026	5	3	17	2	27	22	2	93	18	18	6	7	8	17
"Ohio"	"Montana"	3943	3335	768	863	431	113	0	26	289	2476	608	8	0	8	3	18	8	2	40	3	10	0	1	2	5
"Colorado"	"Mississippi"	3938	3332	1352	1007	813	137	6	31	504	1841	606	3	3	3	4	8	3	10	52	17	6	3	4	0	23
"Pennsylvania"	"Mississippi"	3919	3132	932	1328	585	200	6	16	362	1963	787	5	0	5	2	20	9	0	59	15	6	3	0	0	55
"Arkansas"	"Washington"	3905	3202	1302	837	889	131	4	38	304	1836	703	5	7	22	1	9	10	2	66	1	5	6	6	10	20
"North Carolina"	"Iowa"	3904	3024	1040	911	664	76	8	92	342	1842	880	0	1	4	8	41	29	33	78	4	5	0	2	6	8
"Missouri"	"Idaho"	3901	3495	540	1395	344	119	12	39	191	2790	406	2	7	3	2	8	2	3	21	0	3	1	0	6	11
"Pennsylvania"	"Kansas"	3900	2923	1202	836	850	56	14	91	393	1519	977	3	5	15	4	44	3	32	48	4	8	3	7	3	9
"New York"	"Alaska"	3890	3118	596	1025	376	177	0	11	283	2271	772	4	0	10	3	20	2	9	60	8	4	0	4	7	12
"District of Columbia"	"Alabama"	3883	3164	1156	1384	786	378	7	51	373	1569	719	0	2	23	12	18	2	0	104	12	1	0	6	2	17
"Nebraska"	"Tennessee"	3870	2921	897	1047	600	131	5	61	427	1697	949	2	15	26	5	22	26	3	90	20	13	8	1	6	24
"Maryland"	"New Mexico"	3868	3113	988	857	716	119	6	35	236	2001	755	2	2	10	3	40	22	0	60	17	4	0	8	5	12
"Utah"	"North Carolina"	3854	3126	1042	871	645	183	3	77	195	2023	728	1	1	14	7	24	5	2	49	3	0	11	10	8	15
"Utah"	"Illinois"	3847	2975	1235	931	981	277	8	84	187	1438	872	5	4	31	0	40	10	0	68	17	8	3	4	5	16
"North Dakota"	"Wyoming"	3846	3312	676	741	412	24	2	25	265	2584	534	0	0	0	3	16	0	0	26	3	3	2	1	1	10
"Kansas"	"Indiana"	3844	3037	1525	897	1160	54	10	34	380	1399	807	1	11	19	4	49	5	7	71	3	3	0	2	3	14
"New Hampshire"	"Virginia"	3844	3097	1049	1009	701	215	2	73	344	1762	747	0	19	15	8	31	8	3	101	18	3	3	0	0	12
"Illinois"	"West Virginia"	3843	3206	956	1198	657	85	0	48	596	1820	637	0	4	20	0	30	0	0	51	1	6	13	1	1	9
"North Carolina"	"Montana"	3842	3077	623	927	308	157	3	18	276	2315	765	4	5	19	7	15	8	3	44	4	2	0	3	1	11
"Illinois"	"Alaska"	3838	3059	663	1098	416	132	3	5	212	2291	779	2	2	2	10	31	4	0	51	2	12	2	3	2	1
"Washington"	"South Dakota"	3835	3360	657	1024	288	46	6	38	294	2688	475	0	0	3	3	25	5	0	37	0	2	2	1	2	7
"Nevada"	"Virginia"	3830	3037	1165	880	769	155	15	82	241	1775	793	3	3	3	4	20	2	2	35	20	4	0	3	0	10
"Nebraska"	"Oklahoma"	3823	3102	1194	843	779	100	11	32	399	1781	721	0	5	27	3	9	18	0	60	21	12	6	1	0	19
"Nevada"	"Minnesota"	3820	3355	892	1186	600	203	5	119	234	2194	465	1	3	7	6	9	4	1	57	1	0	0	1	1	1
"Ohio"	"Alaska"	3818	3036	738	1024	391	167	1	21	354	2102	782	0	6	3	16	15	8	0	68	2	9	1	1	2	19
"Illinois"	"South Dakota"	3816	3165	780	1006	445	37	6	72	323	2282	651	6	1	4	3	36	5	0	27	0	6	1	0	6	4
"Maine"	"Georgia"	3811	3018	750	984	495	137	3	27	278	2078	793	2	8	6	1	14	7	4	38	3	1	5	0	2	17
"Colorado"	"District of Columbia"	3802	2822	1416	878	1253	256	0	53	413	847	980	2	21	34	11	46	22	4	69	4	2	2	18	16	5
"District of Columbia"	"Louisiana"	3799	3117	1698	815	1306	178	7	71	364	1191	682	5	7	23	6	29	3	2	88	6	3	5	7	0	17
"Georgia"	"West Virginia"	3794	3279	1163	1087	550	110	0	100	494	2025	515	1	2	6	4	28	1	0	34	1	1	2	7	1	9
"Arkansas"	"Indiana"	3784	2997	1325	666	888	52	9	37	417	1594	787	3	3	10	7	41	9	2	75	3	5	2	0	1	25
"Nebraska"	"Arkansas"	3781	3326	519	1149	267	87	11	29	340	2592	455	0	0	7	2	12	1	0	19	2	8	4	0	2	4
"Tennessee"	"New Mexico"	3778	2915	1204	686	577	123	6	28	304	1877	863	0	0	9	2	20	48	16	57	2	2	0	5	2	33
"North Dakota"	"Michigan"	3755	3318	553	843	282	85	7	39	291	2614	437	2	0	2	2	19	2	4	61	6	4	0	1	3	12
"New Mexico"	"Georgia"	3754	2817	1100	821	635	112	2	60	320	1688	937	1	6	28	6	11	9	4	124	5	3	3	8	0	14
"Pennsylvania"	"Idaho"	3746	2700	508	846	304	162	0	14	256	1964	1046	0	1	11	7	24	198	1	47	10	8	6	0	7	15
"District of Columbia"	"Indiana"	3730	3048	1840	679	1521	147	4	60	306	1010	682	2	2	19	1	47	8	4	39	6	5	1	9	2	12
"New Jersey"	"New Mexico"	3726	2968	792	917	537	175	5	23	241	1987	758	5	1	4	7	29	4	1	52	17	8	3	3	0	11
"New Jersey"	"Utah"	3720	3247	1351	1001	989	369	10	56	302	1521	473	5	3	12	2	31	11	4	29	11	2	1	0	2	6
"Utah"	"New Mexico"	3707	2713	810	744	520	68	11	22	244	1848	994	0	1	4	3	39	14	3	76	10	5	10	5	1	14
"Mississippi"	"Ohio"	3699	2651	1250	813	648	56	9	112	535	1291	1048	0	10	14	19	27	12	3	102	9	6	5	2	6	20
"Alabama"	"Maryland"	3689	2981	1470	810	1001	164	1	115	389	1311	708	0	5	9	3	15	8	4	82	5	3	2	2	7	20
"Alaska"	"Montana"	3689	3242	301	969	103	134	7	9	194	2795	447	7	0	4	1	15	5	0	50	2	2	1	2	1	3
"Louisiana"	"Ohio"	3682	2822	1233	746	677	237	1	12	437	1458	860	2	0	20	12	34	11	7	164	19	5	8	6	3	4
"Oregon"	"Kentucky"	3677	3365	371	1834	239	72	5	10	1070	1969	312	0	1	1	1	14	0	0	51	0	2	4	0	0	7
"Alabama"	"Wisconsin"	3677	2811	1095	1060	708	206	37	67	428	1365	866	2	5	12	1	16	3	8	81	0	4	1	0	1	15
"Oklahoma"	"Indiana"	3666	2974	1387	698	1097	49	13	24	310	1481	692	1	1	10	3	27	7	4	61	5	5	1	0	6	33
"Montana"	"Utah"	3665	2982	816	1088	473	207	8	29	227	2038	683	5	1	10	6	27	7	1	61	5	6	0	4	2	7
"Indiana"	"Arkansas"	3657	2977	1006	975	521	97	23	27	458	1851	680	4	1	5	2	20	6	0	55	0	9	2	0	11	17
"Indiana"	"Oklahoma"	3653	2979	1296	763	798	72	19	9	331	1750	674	5	10	6	1	14	4	3	53	5	3	8	0	1	96
"Virginia"	"Idaho"	3651	3097	719	1090	465	87	10	53	258	2224	554	5	3	10	7	24	2	0	31	7	4	1	6	6	3
"Massachusetts"	"Louisiana"	3646	2815	1190	863	811	233	2	38	549	1182	831	4	10	13	2	37	12	29	78	10	3	6	16	8	27
"Michigan"	"Oklahoma"	3645	2755	1295	724	955	128	11	8	279	1374	890	1	0	18	10	20	7	1	77	10	6	6	76	5	17
"Nebraska"	"North Carolina"	3641	2897	1065	949	680	165	12	111	286	1643	744	1	0	6	2	27	15	1	94	2	5	2	11	5	16
"New Hampshire"	"Colorado"	3640	2948	1066	825	843	246	9	37	231	1582	692	3	6	8	4	25	15	4	90	2	2	0	4	7	4
"Massachusetts"	"Wisconsin"	3637	2840	1244	681	1014	200	31	33	222	1340	797	2	9	4	0	21	21	8	55	7	1	2	1	1	13
"Arkansas"	"Kentucky"	3635	2795	764	1071	475	57	3	12	415	1833	840	4	3	19	1	27	7	1	78	1	14	8	3	2	16
"Michigan"	"Nebraska"	3635	3086	1472	794	1073	92	9	96	410	1406	549	2	1	8	2	28	9	2	103	0	1	1	2	5	13
"Louisiana"	"Nevada"	3627	2699	1265	754	885	315	3	16	229	1251	928	7	16	18	12	14	5	14	79	78	5	7	2	1	33
"Wisconsin"	"Louisiana"	3623	3006	1287	875	833	163	1	30	453	1526	617	1	15	8	11	16	6	2	46	16	2	1	5	2	12
"Kansas"	"Michigan"	3619	3068	1091	1141	781	205	8	112	367	1595	551	2	3	4	0	19	3	4	47	9	2	2	0	1	16
"Washington"	"Connecticut"	3615	3009	820	1069	537	416	12	14	344	1686	606	3	3	11	0	28	14	0	13	2	4	6	2	0	7
"Kentucky"	"Maryland"	3610	2916	1219	1035	868	205	2	84	409	1348	694	1	3	6	9	41	8	6	91	4	5	2	5	2	5
"Wisconsin"	"Utah"	3605	3203	865	929	618	269	8	52	142	2114	402	3	0	18	4	8	3	0	22	12	4	3	0	7	6
"Arizona"	"Connecticut"	3602	3110	767	1131	505	332	1	37	347	1888	492	0	2	8	4	20	5	51	43	8	1	0	0	0	13
"Maine"	"Pennsylvania"	3582	3134	1097	869	844	154	7	39	333	1757	448	2	7	14	4	26	6	2	61	9	3	5	1	0	8
"Oregon"	"Arkansas"	3577	3192	428	1878	169	25	2	11	643	2342	385	1	0	3	0	8	1	0	25	1	3	0	0	1	3
"Oregon"	"Alabama"	3577	3110	460	1255	278	525	7	8	270	2022	467	0	0	10	5	29	3	0	66	1	6	1	2	0	16
"South Carolina"	"Connecticut"	3568	3254	865	1503	627	476	0	20	481	1650	314	0	0	2	3	23	11	3	23	1	0	4	0	2	10
"New Mexico"	"Missouri"	3563	3056	626	790	373	150	2	45	212	2274	507	5	3	11	3	14	23	0	56	1	1	3	4	3	19
"Michigan"	"Connecticut"	3562	3026	967	1121	706	362	5	74	361	1518	536	1	3	7	3	27	12	2	21	11	0	1	6	0	2
"North Carolina"	"Rhode Island"	3559	2953	856	1195	548	198	1	78	322	1806	606	3	4	3	1	60	1	1	15	4	1	1	1	1	9
"Maryland"	"Utah"	3534	2940	1024	742	696	228	7	39	253	1717	594	2	5	18	1	15	5	0	43	0	1	1	0	2	42
"Pennsylvania"	"Nebraska"	3531	2653	1236	764	1017	82	20	82	281	1171	878	13	4	13	7	26	15	4	54	4	4	4	3	4	13
"Nevada"	"Indiana"	3516	2784	1177	746	878	111	7	59	256	1473	732	0	7	23	3	44	8	3	31	23	3	5	3	1	11
"Ohio"	"Idaho"	3515	2950	569	869	343	110	1	12	246	2238	565	13	2	12	5	5	5	1	43	5	4	0	4	0	7
"Minnesota"	"Alaska"	3514	2760	444	718	238	57	4	13	198	2250	754	4	0	7	7	11	11	0	69	4	2	2	3	3	5
"Pennsylvania"	"Rhode Island"	3513	3076	1205	913	952	242	0	36	389	1457	437	1	8	7	2	25	0	4	30	4	1	0	2	0	4
"Michigan"	"North Dakota"	3509	2219	1186	514	768	172	2	70	280	927	1290	0	0	7	19	22	11	9	77	3	7	4	0	3	48
"South Dakota"	"Montana"	3505	3004	560	880	341	100	2	22	202	2337	501	8	1	3	1	9	0	0	39	6	0	0	0	0	15
"North Carolina"	"Alaska"	3497	2763	717	884	385	124	8	17	278	1951	734	14	0	2	11	20	3	2	69	10	5	0	6	2	12
"Oregon"	"Kansas"	3496	3161	430	1545	275	45	8	12	696	2125	335	0	0	0	1	14	5	0	21	1	0	3	0	2	5
"Nebraska"	"Oregon"	3476	2712	889	876	594	80	7	18	450	1563	764	8	7	17	11	13	9	1	45	0	4	2	4	0	8
"Colorado"	"Hawaii"	3462	3075	1036	1380	481	1130	0	44	253	1167	387	2	1	6	1	21	4	2	36	11	0	0	6	3	20
"Virginia"	"Montana"	3452	2819	625	706	289	101	0	29	255	2145	633	1	0	5	11	9	1	6	57	7	0	1	1	22	8
"Nebraska"	"South Carolina"	3449	2987	947	1229	472	437	9	50	303	1716	462	2	0	4	0	15	7	5	38	0	7	2	5	7	5
"Georgia"	"Maine"	3449	3128	677	1424	283	153	1	12	667	2012	321	1	0	8	4	12	2	1	15	2	2	2	2	0	8
"Wisconsin"	"Mississippi"	3445	2851	1065	1168	649	274	2	11	389	1526	594	0	0	16	4	11	6	0	50	6	13	1	2	0	40
"Maryland"	"Iowa"	3439	2890	1158	973	873	89	8	151	364	1405	549	2	1	8	3	11	8	0	51	4	2	1	0	1	10
"New Mexico"	"Tennessee"	3436	2823	796	895	424	81	18	36	330	1934	613	0	1	15	6	24	10	2	61	2	9	6	4	2	10
"Nebraska"	"Pennsylvania"	3422	2404	972	743	653	90	7	32	375	1247	1018	0	6	21	2	47	15	12	75	7	3	3	6	5	11
"Michigan"	"Utah"	3414	2969	1143	963	805	443	8	38	195	1480	445	1	5	9	1	8	7	4	36	9	3	1	0	3	7
"Arkansas"	"Wisconsin"	3411	2778	759	996	542	273	34	31	293	1605	633	2	0	3	8	29	0	0	36	5	151	0	7	1	17
"Connecticut"	"Nevada"	3409	2676	809	874	490	353	0	20	271	1542	733	0	6	8	5	12	15	17	34	48	8	9	1	2	40
"Kansas"	"Louisiana"	3401	2776	977	1117	644	121	15	29	520	1447	625	5	12	8	4	14	6	2	55	8	2	4	6	5	19
"New York"	"Idaho"	3398	2683	637	716	407	120	16	14	219	1907	715	5	3	0	8	22	7	0	93	1	0	3	10	0	26
"New Jersey"	"Arkansas"	3388	2628	991	799	514	74	14	23	344	1659	760	8	2	5	2	28	7	0	59	2	12	0	0	3	14
"Hawaii"	"Colorado"	3375	2778	883	988	546	190	4	34	242	1762	597	1	2	7	5	23	6	3	41	10	2	1	0	8	6
"New Mexico"	"Arkansas"	3371	3093	846	815	214	18	2	17	361	2481	278	0	1	1	0	5	8	1	25	5	0	5	1	0	6
"Oregon"	"Wyoming"	3367	2911	411	749	231	26	0	10	217	2427	456	2	1	1	2	1	0	3	22	10	5	4	0	0	8
"Wyoming"	"Oregon"	3363	2834	704	622	355	63	10	14	330	2062	529	1	7	6	5	15	0	4	35	3	5	2	6	0	14
"Pennsylvania"	"Wyoming"	3361	2723	630	717	341	98	0	24	229	2031	638	2	3	9	7	6	2	0	37	43	0	1	0	0	9
"Virginia"	"Alaska"	3357	2811	709	821	379	136	9	18	317	1952	546	1	0	2	11	20	1	0	51	2	40	1	2	5	8
